판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,사건종류코드,판결유형,선고,판례상세링크
93485,소유권이전등기말소,77다92,1977.7.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=93485&type=HTML&mobileYn=
93443,손해배상,76다1869,1977.6.7,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=93443&type=HTML&mobileYn=
93415,소유권이전등기,73다67,1977.6.7,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=93415&type=HTML&mobileYn=
93422,제3자이의,77다201,1977.6.7,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=93422&type=HTML&mobileYn=
207305,담장철거등,76다1694,1976.10.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=207305&type=HTML&mobileYn=
93009,가압류이의,75다1682,1976.6.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=93009&type=HTML&mobileYn=
92820,수표금,70다2462,1976.1.13,대법원,민사,400101,전원합의체 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=92820&type=HTML&mobileYn=
158333,지료등,75다2066,1975.12.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=158333&type=HTML&mobileYn=
92785,임야소유권이전등기,74다1398,1975.12.23,대법원,민사,400101,판결,"선고,",/DRF/lawService.do?OC=o480vt&target=prec&ID=92785&type=HTML&mobileYn=
92652,손해배상,74다178,1975.7.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=92652&type=HTML&mobileYn=
92638,자동차저당권설정등,75다625,1975.6.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=92638&type=HTML&mobileYn=
92533,이송신청기각결정에대한재항고,74마413,1975.3.12,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=92533&type=HTML&mobileYn=
92505,직무집행정지등가처분신청기각결정에대한재항고,74마595,1975.2.13,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=92505&type=HTML&mobileYn=
207830,손해배상등,73다1645,1974.12.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=207830&type=HTML&mobileYn=
92428,손해배상,74다1882,1974.12.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=92428&type=HTML&mobileYn=
92414,손해배상,74다1183,1974.12.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=92414&type=HTML&mobileYn=
92253,소유권이전등기등,73다2008,1974.6.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=92253&type=HTML&mobileYn=
92064,손해배상,73다1813,1974.1.15,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=92064&type=HTML&mobileYn=
92078,손해배상,73다1379,1974.1.15,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=92078&type=HTML&mobileYn=
207963,등기공무원의처분이의결정에대한재항고,73마669,1973.8.29,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=207963&type=HTML&mobileYn=
208005,수리비,72다2572,1973.5.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=208005&type=HTML&mobileYn=
207732,물품대금등,72다2013,1972.12.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=207732&type=HTML&mobileYn=
154546,토지인도등,72다756,1972.12.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=154546&type=HTML&mobileYn=
154588,과태료결정에대한재항고,72마594,1972.9.14,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=154588&type=HTML&mobileYn=
154644,부동산경락허가결정에대한재항고,72마820,1972.8.25,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=154644&type=HTML&mobileYn=
154658,손해배상청구사건,72다1029,1972.7.31,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=154658&type=HTML&mobileYn=
154672,손해배상,72다516,1972.7.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=154672&type=HTML&mobileYn=
208082,물품대금,72다657,1972.6.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=208082&type=HTML&mobileYn=
156905,손해배상,71다2050,1971.11.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156905&type=HTML&mobileYn=
155057,해고무효확인,71다1400,1971.8.31,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155057&type=HTML&mobileYn=
155085,손해배상,71다1158,1971.7.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155085&type=HTML&mobileYn=
155176,퇴학처분무효확인,71다510,1971.5.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155176&type=HTML&mobileYn=
155148,손해배상,70다2276,1971.5.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155148&type=HTML&mobileYn=
155169,소유권이전등기말소,71다625,1971.5.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155169&type=HTML&mobileYn=
157871,가처분취소,71다586,1971.4.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=157871&type=HTML&mobileYn=
157913,소유권이전등기,71다502,1971.4.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=157913&type=HTML&mobileYn=
155288,청구이의,71다458,1971.4.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155288&type=HTML&mobileYn=
157416,보상금,70다1131,1971.4.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=157416&type=HTML&mobileYn=
155295,약속어음금,71다476,1971.4.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155295&type=HTML&mobileYn=
208159,부동산경락허가결정에대한재항고,70마692,1970.11.24,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=208159&type=HTML&mobileYn=
155372,대여금,70다2140,1970.11.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155372&type=HTML&mobileYn=
155365,공무원유족부조금,70다833,1970.10.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155365&type=HTML&mobileYn=
208166,"가옥명도(본소),소유권이전등기말소등(반소)",70다715,1970.10.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=208166&type=HTML&mobileYn=
155386,손해배상,70다2010,1970.10.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155386&type=HTML&mobileYn=
155589,손해배상,70다1023,1970.7.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155589&type=HTML&mobileYn=
208201,"소유권보존등기말소등(본소),공유확인등(반소)",70다853,1970.7.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=208201&type=HTML&mobileYn=
157374,소유권 이전 등기,70마676,1970.6.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=157374&type=HTML&mobileYn=
155701,손해배상,70다155,1970.5.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=155701&type=HTML&mobileYn=
156044,손해배상,69다1203,1970.1.29,대법원,민사,400101,전원합의체 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156044&type=HTML&mobileYn=
