판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,사건종류코드,판결유형,선고,판례상세링크
85764,상품권판매대금,2006다43767,2008.7.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=85764&type=HTML&mobileYn=
85743,손해배상(기),2007다90647,2008.6.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=85743&type=HTML&mobileYn=
85736,소유권이전등기,2004다32992,2008.6.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=85736&type=HTML&mobileYn=
64890,손해배상(기),2006다35742,2008.6.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=64890&type=HTML&mobileYn=
64897,기타이의,2007마629,2008.6.26,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=64897&type=HTML&mobileYn=
85603,해고무효확인,2007다1418,2008.3.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=85603&type=HTML&mobileYn=
69244,손해배상(기),2005다69458,2008.2.15,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=69244&type=HTML&mobileYn=
69363,경락부동산인도명령,2007마1613,2008.2.5,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=69363&type=HTML&mobileYn=
69314,강제집행정지,2007그179,2008.1.16,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=69314&type=HTML&mobileYn=
216321,등기관처분에대한이의,2006마334,2007.7.26,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=216321&type=HTML&mobileYn=
216335,사해행위취소,2007다29119,2007.7.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=216335&type=HTML&mobileYn=
68859,건물명도,2006다43651,2007.7.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=68859&type=HTML&mobileYn=
68544,소유권이전등기,2007다1555,2007.3.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=68544&type=HTML&mobileYn=
85001,채무금등,2006다83130,2007.3.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=85001&type=HTML&mobileYn=
194131,대여금,2006다73072,2007.3.15,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=194131&type=HTML&mobileYn=
68537,손해배상(자),2006다79759,2007.3.15,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=68537&type=HTML&mobileYn=
84854,배당이의,2005다77558,2006.12.7,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=84854&type=HTML&mobileYn=
194096,청구이의등,2006다41457,2006.12.7,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=194096&type=HTML&mobileYn=
194082,부당이득금,2005다13288,2006.11.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=194082&type=HTML&mobileYn=
68320,손해배상(기),2004다65978,2006.11.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=68320&type=HTML&mobileYn=
68327,용역비,2006재다171,2006.11.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=68327&type=HTML&mobileYn=
126700,소유권말소등기,2004다37775,2006.4.20,대법원,민사,400101,전원합의체 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=126700&type=HTML&mobileYn=
193928,채무부존재확인·보험금,2005다59383,2005.12.23,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=193928&type=HTML&mobileYn=
193921,소유권이전등기등,2005다36298,2005.12.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=193921&type=HTML&mobileYn=
193907,손해배상(기),2005다39136,2005.11.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=193907&type=HTML&mobileYn=
68299,채무부존재확인,2004다27013,2005.6.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=68299&type=HTML&mobileYn=
193795,가등기말소,2004다17535,2005.6.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=193795&type=HTML&mobileYn=
67459,배당이의,2004다52798,2004.12.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=67459&type=HTML&mobileYn=
83629,배당이의,2004다45943,2004.12.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=83629&type=HTML&mobileYn=
67445,대여금,2004다52095,2004.12.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=67445&type=HTML&mobileYn=
67298,사해행위취소등,2004다12004,2004.7.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=67298&type=HTML&mobileYn=
83349,보증채무금,2004다11582,2004.7.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=83349&type=HTML&mobileYn=
83321,건물명도·임대보증금반환,2002다71979,2004.6.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=83321&type=HTML&mobileYn=
67396,매매대금,2003다69119,2004.4.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=67396&type=HTML&mobileYn=
83034,부동산낙찰허가,2002마1208,2003.12.30,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=83034&type=HTML&mobileYn=
82845,강제집행정지,2003그74,2003.9.8,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=82845&type=HTML&mobileYn=
82754,소유권이전등기말소,2001다14061,2003.8.19,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=82754&type=HTML&mobileYn=
194481,건물철거등,2003다16498,2003.7.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=194481&type=HTML&mobileYn=
126497,소유권이전등기,2002다27088,2003.7.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=126497&type=HTML&mobileYn=
194607,소유권이전등기,2001다7599,2003.3.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=194607&type=HTML&mobileYn=
68271,수익금지급,2002다12727,2002.12.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=68271&type=HTML&mobileYn=
82250,손실보상금,2002다14983,2002.12.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=82250&type=HTML&mobileYn=
194726,소유권이전등기등,2002다44014,2002.12.6,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=194726&type=HTML&mobileYn=
194747,유익비등,2001다40381,2002.11.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=194747&type=HTML&mobileYn=
81977,공사대금,2001다37026,2002.10.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81977&type=HTML&mobileYn=
81921,소유권말소등기,2002다35386,2002.9.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81921&type=HTML&mobileYn=
81914,소유권이전등기,2002다11847,2002.9.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81914&type=HTML&mobileYn=
81900,소유권이전등기등,2000다22812,2002.9.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81900&type=HTML&mobileYn=
81907,보험금,2001다39473,2002.9.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81907&type=HTML&mobileYn=
191877,소유권말소등기,2001다20103,2002.9.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191877&type=HTML&mobileYn=
126266,매매대금반환,2002다11151,2002.9.4,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=126266&type=HTML&mobileYn=
81746,보증채무금,2001다36450,2002.7.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81746&type=HTML&mobileYn=
81564,손해배상(의),2000다46511,2002.5.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81564&type=HTML&mobileYn=
145334,양수금,2001다80815,2002.4.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=145334&type=HTML&mobileYn=
81340,소유권이전등기,2000다23341,2002.3.15,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81340&type=HTML&mobileYn=
81347,소유권이전등기등,2001다77819,2002.3.15,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81347&type=HTML&mobileYn=
81305,소유권이전등기,99다72743,2002.2.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81305&type=HTML&mobileYn=
81312,사도통행권확인,2001다64165,2002.2.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=81312&type=HTML&mobileYn=
191723,퇴직금,2000다18608,2001.11.13,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191723&type=HTML&mobileYn=
192605,소유권이전등기,2000다51216,2001.10.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=192605&type=HTML&mobileYn=
191646,소유권이전등기말소,99다19698,2001.9.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191646&type=HTML&mobileYn=
191583,소유권말소등기,2001다23195,2001.8.21,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191583&type=HTML&mobileYn=
80766,손해배상(기),99다56734,2001.7.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=80766&type=HTML&mobileYn=
191555,회장선임결의무효확인,2000다56037,2001.7.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191555&type=HTML&mobileYn=
191429,손해배상(자),2000다32161,2001.5.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191429&type=HTML&mobileYn=
191338,보증금,99다58372,2001.4.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191338&type=HTML&mobileYn=
191345,근저당권설정등기말소,2000다64403,2001.4.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191345&type=HTML&mobileYn=
191072,부당이득금·소유권이전등기,2000다14934,2000.12.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191072&type=HTML&mobileYn=
191079,토지인도등·소유권이전등기·토지인도등,2000다42977,2000.12.8,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191079&type=HTML&mobileYn=
215929,회장등선출무효확인등,99다12437,2000.11.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=215929&type=HTML&mobileYn=
215957,변상금,2000다28568,2000.11.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=215957&type=HTML&mobileYn=
191016,소유권이전등기,99다45864,2000.11.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=191016&type=HTML&mobileYn=
190967,근저당권말소,2000다19526,2000.10.10,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=190967&type=HTML&mobileYn=
229117,손해배상(기),2000다17469,2000.8.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229117&type=HTML&mobileYn=
229131,소유권이전등기말소등,2000다21987,2000.8.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229131&type=HTML&mobileYn=
190855,소유권말소등기·토지인도,99다62609,2000.8.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=190855&type=HTML&mobileYn=
229173,손해배상(자),2000다11317,2000.7.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229173&type=HTML&mobileYn=
229075,손해배상(기),99다63107,2000.7.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229075&type=HTML&mobileYn=
229159,공사대금등,99다38637,2000.7.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229159&type=HTML&mobileYn=
229355,부동산소유권이전등기,99다72460,2000.6.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229355&type=HTML&mobileYn=
229383,교회출입금지가처분,99다30466,2000.6.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229383&type=HTML&mobileYn=
229411,전부금,2000다2443,2000.5.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229411&type=HTML&mobileYn=
229425,수입신용장대금,98다47443,2000.5.30,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229425&type=HTML&mobileYn=
229621,배당이의,99다69624,2000.4.21,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229621&type=HTML&mobileYn=
229635,구상금,99다41749,2000.4.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229635&type=HTML&mobileYn=
229663,지연손해금,99다60559,2000.4.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229663&type=HTML&mobileYn=
190645,건물명도·임대차보증금등,2000다4517,2000.4.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=190645&type=HTML&mobileYn=
229677,손해배상(기),99다51685,2000.4.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=229677&type=HTML&mobileYn=
190400,제3자이의,99다40937,2000.1.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=190400&type=HTML&mobileYn=
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
