판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,사건종류코드,판결유형,선고,판례상세링크
207627,항소장각하명령취소결정에대한재항고,68마756,1968.7.30,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=207627&type=HTML&mobileYn=
156632,손해배상,68다470,1968.5.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156632&type=HTML&mobileYn=
156702,소유권이전등기,66다2499,1968.4.23,대법원,민사,400101,제3부 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156702&type=HTML&mobileYn=
156730,소유권이전등기말소등,67다1953,1968.4.23,대법원,민사,400101,제3부 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156730&type=HTML&mobileYn=
208383,"공장인도(본소),소유권확인(반소)",68다217,1968.4.23,대법원,민사,400101,제2부 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=208383&type=HTML&mobileYn=
207795,손해배상,68다329,1968.4.23,대법원,민사,400101,제3부 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=207795&type=HTML&mobileYn=
156786,"청구이의(본소),부동산소유권확인(참가소)",65다744,1968.2.20,대법원,민사,400101,제3부 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156786&type=HTML&mobileYn=
156765,소유권이전등기,67다2607,1968.1.31,대법원,민사,400101,제3부 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156765&type=HTML&mobileYn=
156772,손해배상,67다2659,1968.1.31,대법원,민사,400101,제3부 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156772&type=HTML&mobileYn=
156436,소유권이전등기,67다2492,1967.12.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156436&type=HTML&mobileYn=
156422,"토지인도(본소),소유권이전등기말소(반소)",67다2448,1967.12.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156422&type=HTML&mobileYn=
156450,징발목재반환,67다1334,1967.11.2,대법원,민사,400101,전원합의체 판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156450&type=HTML&mobileYn=
156499,토지인도,67다1707,1967.9.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156499&type=HTML&mobileYn=
156548,손해배상,67다1308,1967.9.19,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156548&type=HTML&mobileYn=
156527,손해배상,67다1376,1967.9.19,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156527&type=HTML&mobileYn=
156688,손해배상,67다893,1967.7.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156688&type=HTML&mobileYn=
156695,손해배상,67다1030,1967.7.11,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156695&type=HTML&mobileYn=
154049,매매대금,67다816,1967.6.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=154049&type=HTML&mobileYn=
154063,청산인개임신청기각결정에대한재항고,66마872,1967.6.2,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=154063&type=HTML&mobileYn=
153447,토지인도등,65다1603,1967.2.21,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=153447&type=HTML&mobileYn=
192822,출입금지가처분,66다2635,1967.2.21,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=192822&type=HTML&mobileYn=
153573,선박반환,66다1703,1966.12.27,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=153573&type=HTML&mobileYn=
153279,소유권이전등기말소(본소)·가옥명도등(반소),66다1080,1966.10.4,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=153279&type=HTML&mobileYn=
153321,손해배상,65사29,1966.9.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=153321&type=HTML&mobileYn=
153307,소유권이전등기,66다1032,1966.9.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=153307&type=HTML&mobileYn=
153300,매매대금반환등,66다1289,1966.9.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=153300&type=HTML&mobileYn=
153314,건물명도등,66다1174,1966.9.20,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=153314&type=HTML&mobileYn=
152621,손해배상,66다808,1966.6.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152621&type=HTML&mobileYn=
152607,가건물철거,66다697,1966.6.28,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152607&type=HTML&mobileYn=
152565,손해배상,66다517,1966.5.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152565&type=HTML&mobileYn=
152789,소유권이전등기,65다2300,1966.2.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152789&type=HTML&mobileYn=
152810,소유권이전등기말소,65다2297,1966.2.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152810&type=HTML&mobileYn=
152726,손해배상(본소)·위자료(반소),65다1582,1965.11.9,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152726&type=HTML&mobileYn=
152488,위약금,65다1427,1965.9.21,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152488&type=HTML&mobileYn=
152691,부동산소유권이전등기말소,65다365,1965.5.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152691&type=HTML&mobileYn=
152474,토지소유권부존재확인등,65다256,1965.5.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152474&type=HTML&mobileYn=
152705,임야소유권이전등기,65다170,1965.4.6,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152705&type=HTML&mobileYn=
152530,소유권이전등기,64다747,1965.1.19,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=152530&type=HTML&mobileYn=
162652,토지인도,64다1320,1964.12.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=162652&type=HTML&mobileYn=
151144,제3자의이의,64다1218,1964.12.29,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151144&type=HTML&mobileYn=
151151,부동산소유권이전등기,64다830,1964.12.24,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151151&type=HTML&mobileYn=
151109,채권가압류이의,63다709,1964.7.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151109&type=HTML&mobileYn=
151333,부동산소유권이전등기말소,63다639,1964.7.14,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151333&type=HTML&mobileYn=
151053,토지인도,63다929,1964.5.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151053&type=HTML&mobileYn=
151032,건물철거및대지인도,63다974,1964.5.26,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151032&type=HTML&mobileYn=
151207,부동산소유권이전등기,63다418,1963.11.21,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151207&type=HTML&mobileYn=
151074,대부금및인수금,63다494,1963.10.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151074&type=HTML&mobileYn=
151102,가옥명도,63다289,1963.7.25,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151102&type=HTML&mobileYn=
151368,광업권이전등록,63다17,1963.5.2,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151368&type=HTML&mobileYn=
151326,부당이득금반환,63다92,1963.4.18,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=151326&type=HTML&mobileYn=
208642,담보취소결정에대한재항고,62마25,1963.2.15,대법원,민사,400101,결정,자,/DRF/lawService.do?OC=o480vt&target=prec&ID=208642&type=HTML&mobileYn=
208656,물품인도,62다773,1963.1.31,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=208656&type=HTML&mobileYn=
156163,비료인도,67다1525,1962.12.16,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=156163&type=HTML&mobileYn=
208677,부동산소유권이전등기수속이행등,62사21,1962.12.6,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=208677&type=HTML&mobileYn=
208544,부동산소유권확인등,62다570,1962.11.22,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=208544&type=HTML&mobileYn=
150689,손해배상,62다543,1962.10.18,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=150689&type=HTML&mobileYn=
150381,상품대금,4294민상1405,1962.6.7,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=150381&type=HTML&mobileYn=
150395,통행로확인,62아3,1962.6.2,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=150395&type=HTML&mobileYn=
228207,부동산소유권이전등기,4294민상1080,1962.5.3,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=228207&type=HTML&mobileYn=
150535,부동산소유권이전등기,62다43,1962.5.3,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=150535&type=HTML&mobileYn=
150528,대여금,4294민상1313,1962.5.3,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=150528&type=HTML&mobileYn=
158214,대부금,4294민상1387,1962.4.4,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=158214&type=HTML&mobileYn=
150458,"건물철거대지명도,손해배상",4294민상1122,1962.4.4,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=150458&type=HTML&mobileYn=
150444,손해배상,4294민상1355,1962.4.4,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=150444&type=HTML&mobileYn=
150717,소유권이전등기말소,4294민상1333,1962.4.4,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=150717&type=HTML&mobileYn=
86674,부당이득금,4293민상38,1961.12.7,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=86674&type=HTML&mobileYn=
86660,"가옥철거,대지명도",4293민상437,1961.10.19,대법원,민사,400101,판결,선고,/DRF/lawService.do?OC=o480vt&target=prec&ID=86660&type=HTML&mobileYn=
